"hv_gene","gc_hv_transcript","probeset","gc_percent_coverage","gc_percent_identity"
"HORVU3Hr1G054050","HORVU3Hr1G054050.2","Contig7152_at",92.9957805907173,99.819
"HORVU2Hr1G101580","HORVU2Hr1G101580.25","Contig7153_at",99.3464052287582,100
"HORVU1Hr1G085050","HORVU1Hr1G085050.3","Contig7155_at",67.9389312977099,100
"HORVU3Hr1G062870","HORVU3Hr1G062870.1","Contig7156_at",100,99.735
"HORVU7Hr1G099070","HORVU7Hr1G099070.1","Contig7157_at",100,99.841
"HORVU5Hr1G012220","HORVU5Hr1G012220.2","Contig7159_at",100,99.417
"HORVU2Hr1G059480","HORVU2Hr1G059480.1","Contig7160_at",98.9130434782609,94.872
"HORVU4Hr1G051780","HORVU4Hr1G051780.1","Contig7161_at",100,100
"HORVU5Hr1G021240","HORVU5Hr1G021240.1","Contig7162_at",83.5562159484894,99.763
"HORVU1Hr1G000020","HORVU1Hr1G000020.4","Contig7164_at",73.5357917570499,99.266
"HORVU5Hr1G110000","HORVU5Hr1G110000.3","Contig7166_s_at",78.7878787878788,99.498
"HORVU1Hr1G008620","HORVU1Hr1G008620.1","Contig7167_at",55.5384615384615,100
"HORVU1Hr1G008620","HORVU1Hr1G008620.1","Contig7168_s_at",92.9601357082273,99.088
"HORVU5Hr1G016660","HORVU5Hr1G016660.1","Contig7169_at",88.125,96.927
"HORVU3Hr1G009520","HORVU3Hr1G009520.2","Contig717_x_at",100,100
"HORVU0Hr1G016380","HORVU0Hr1G016380.4","Contig7170_at",100,99.875
"HORVU1Hr1G049260","HORVU1Hr1G049260.4","Contig7171_s_at",95.1417004048583,100
"HORVU5Hr1G047080","HORVU5Hr1G047080.1","Contig7176_at",69.1948658109685,99.663
"HORVU4Hr1G079900","HORVU4Hr1G079900.1","Contig7177_at",100,99.959
"HORVU6Hr1G072510","HORVU6Hr1G072510.1","Contig7178_s_at",100,98.632
"HORVU1Hr1G086110","HORVU1Hr1G086110.1","Contig7180_at",94.8289578361177,100
"HORVU5Hr1G057260","HORVU5Hr1G057260.1","Contig7183_at",75.4098360655738,75.133
"HORVU6Hr1G052420","HORVU6Hr1G052420.7","Contig7184_at",100,100
"HORVU1Hr1G020530","HORVU1Hr1G020530.3","Contig7185_at",100,99.703
"HORVU4Hr1G006260","HORVU4Hr1G006260.5","Contig7187_at",100,99.948
"HORVU5Hr1G120600","HORVU5Hr1G120600.3","Contig7189_at",82.7757125154895,100
"HORVU5Hr1G050250","HORVU5Hr1G050250.10","Contig7190_at",97.2868217054263,100
"HORVU1Hr1G004970","HORVU1Hr1G004970.3","Contig7191_at",100,99.795
"HORVU6Hr1G001830","HORVU6Hr1G001830.1","Contig7192_at",100,99.462
"HORVU4Hr1G017200","HORVU4Hr1G017200.1","Contig7194_at",85.0467289719626,94.139
"HORVU5Hr1G124630","HORVU5Hr1G124630.3","Contig7195_at",100,99.725
"HORVU2Hr1G032400","HORVU2Hr1G032400.3","Contig7196_at",91.8333333333333,99.819
"HORVU2Hr1G032400","HORVU2Hr1G032400.3","Contig7196_s_at",91.8333333333333,99.819
"HORVU3Hr1G087210","HORVU3Hr1G087210.2","Contig7197_at",61.9210141394442,99.843
"HORVU1Hr1G033270","HORVU1Hr1G033270.2","Contig7198_at",86.472602739726,99.95
"HORVU3Hr1G090710","HORVU3Hr1G090710.9","Contig7199_at",70,96.825
"HORVU3Hr1G090710","HORVU3Hr1G090710.9","Contig7202_s_at",70.4097116843703,100
"HORVU4Hr1G060380","HORVU4Hr1G060380.1","Contig7203_at",100,100
"HORVU5Hr1G092740","HORVU5Hr1G092740.2","Contig7204_at",100,99.862
"HORVU3Hr1G071350","HORVU3Hr1G071350.1","Contig7206_at",90.3036760788492,99.882
"HORVU4Hr1G067020","HORVU4Hr1G067020.1","Contig7208_at",95.1557093425606,99.273
"HORVU5Hr1G097940","HORVU5Hr1G097940.1","Contig7209_at",100,99.55
"HORVU2Hr1G065330","HORVU2Hr1G065330.5","Contig721_s_at",100,100
"HORVU2Hr1G065330","HORVU2Hr1G065330.5","Contig721_at",100,100
"HORVU5Hr1G098030","HORVU5Hr1G098030.2","Contig7210_at",100,100
"HORVU7Hr1G056910","HORVU7Hr1G056910.1","Contig7211_at",97.3415132924335,100
"HORVU5Hr1G078540","HORVU5Hr1G078540.2","Contig7212_at",100,99.797
"HORVU3Hr1G049610","HORVU3Hr1G049610.1","Contig7213_at",86.5739130434783,100
"HORVU5Hr1G122640","HORVU5Hr1G122640.6","Contig7215_at",100,100
"HORVU3Hr1G026880","HORVU3Hr1G026880.1","Contig722_at",100,100
"HORVU5Hr1G119550","HORVU5Hr1G119550.1","Contig7221_at",55.7980900409277,99.022
"HORVU5Hr1G119550","HORVU5Hr1G119550.1","Contig7221_s_at",55.7980900409277,99.022
"HORVU1Hr1G012190","HORVU1Hr1G012190.1","Contig7224_s_at",72.4,98.619
"HORVU1Hr1G012180","HORVU1Hr1G012180.1","Contig7225_at",96.1937716262976,85.851
"HORVU1Hr1G088460","HORVU1Hr1G088460.1","Contig7226_at",99.814039981404,92.847
"HORVU3Hr1G086950","HORVU3Hr1G086950.1","Contig7227_at",82.4719101123596,99.932
"HORVU7Hr1G027760","HORVU7Hr1G027760.1","Contig723_at",66.6666666666667,99.462
"HORVU7Hr1G072240","HORVU7Hr1G072240.4","Contig7230_at",66.6666666666667,97.535
"HORVU1Hr1G032850","HORVU1Hr1G032850.1","Contig7231_at",100,100
"HORVU1Hr1G061780","HORVU1Hr1G061780.1","Contig7235_at",76.4242424242424,99.683
"HORVU3Hr1G086190","HORVU3Hr1G086190.2","Contig7238_at",62.0689655172414,100
"HORVU1Hr1G066960","HORVU1Hr1G066960.1","Contig724_at",99.3589743589744,94.194
"HORVU6Hr1G011710","HORVU6Hr1G011710.1","Contig724_at",99.3589743589744,94.194
"HORVU5Hr1G018400","HORVU5Hr1G018400.1","Contig7242_at",100,100
"HORVU2Hr1G036320","HORVU2Hr1G036320.1","Contig7243_at",90.9090909090909,100
"HORVU5Hr1G033180","HORVU5Hr1G033180.3","Contig7244_at",95.7313245448839,99.934
"HORVU5Hr1G033180","HORVU5Hr1G033180.3","Contig7245_s_at",53.6842105263158,100
"HORVU5Hr1G033180","HORVU5Hr1G033180.3","Contig7246_at",56.8292682926829,99.785
"HORVU2Hr1G110870","HORVU2Hr1G110870.1","Contig7247_at",100,99.614
"HORVU4Hr1G043910","HORVU4Hr1G043910.1","Contig725_s_at",92.8698752228164,99.872
"HORVU3Hr1G028060","HORVU3Hr1G028060.2","Contig7253_at",100,100
"HORVU7Hr1G116960","HORVU7Hr1G116960.1","Contig7254_at",100,99.027
"HORVU7Hr1G116960","HORVU7Hr1G116960.1","Contig7254_s_at",100,99.027
"HORVU7Hr1G116890","HORVU7Hr1G116890.2","Contig7255_at",100,100
"HORVU1Hr1G022840","HORVU1Hr1G022840.2","Contig7256_at",95.2651515151515,100
"HORVU7Hr1G057640","HORVU7Hr1G057640.1","Contig7257_at",100,100
"HORVU7Hr1G039850","HORVU7Hr1G039850.4","Contig7258_at",71.9124328789756,100
"HORVU5Hr1G101500","HORVU5Hr1G101500.2","Contig726_x_at",62.962962962963,100
"HORVU1Hr1G055250","HORVU1Hr1G055250.1","Contig7260_at",100,100
"HORVU7Hr1G118300","HORVU7Hr1G118300.1","Contig7263_at",85.7400722021661,98.884
"HORVU1Hr1G055520","HORVU1Hr1G055520.3","Contig7267_at",94.0740740740741,100
"HORVU2Hr1G106970","HORVU2Hr1G106970.2","Contig7268_s_at",57.7336641852771,98.854
"HORVU3Hr1G030580","HORVU3Hr1G030580.35","Contig7273_s_at",100,98.351
"HORVU3Hr1G030580","HORVU3Hr1G030580.35","Contig7273_at",100,98.351
"HORVU3Hr1G037360","HORVU3Hr1G037360.1","Contig7275_at",97.9550102249489,99.791
"HORVU1Hr1G025660","HORVU1Hr1G025660.3","Contig7276_at",100,100
"HORVU6Hr1G028330","HORVU6Hr1G028330.1","Contig7277_at",96.3536624717651,100
"HORVU5Hr1G053480","HORVU5Hr1G053480.1","Contig7279_at",96.2167689161554,100
"HORVU5Hr1G101570","HORVU5Hr1G101570.2","Contig728_at",91.5151515151515,95.364
"HORVU1Hr1G022990","HORVU1Hr1G022990.1","Contig7280_at",76.8388106416275,99.898
"HORVU3Hr1G061430","HORVU3Hr1G061430.1","Contig7283_at",98.9130434782609,93.431
"HORVU6Hr1G015430","HORVU6Hr1G015430.4","Contig7285_s_at",60.8080808080808,98.007
"HORVU6Hr1G015430","HORVU6Hr1G015430.4","Contig7285_at",60.8080808080808,98.007
"HORVU1Hr1G071260","HORVU1Hr1G071260.3","Contig7287_at",98.1159420289855,89.535
"HORVU1Hr1G071260","HORVU1Hr1G071260.3","Contig7288_at",92.2463768115942,99.372
"HORVU7Hr1G056430","HORVU7Hr1G056430.1","Contig7289_at",100,100
"HORVU7Hr1G027010","HORVU7Hr1G027010.1","Contig7290_at",95.7787481804949,99.088
"HORVU7Hr1G079380","HORVU7Hr1G079380.2","Contig7292_s_at",100,100
"HORVU2Hr1G079700","HORVU2Hr1G079700.3","Contig7293_at",94.7769953051643,100
"HORVU5Hr1G000260","HORVU5Hr1G000260.4","Contig7295_s_at",65.0698602794411,99.694
"HORVU4Hr1G051080","HORVU4Hr1G051080.3","Contig7297_at",100,100
"HORVU1Hr1G045190","HORVU1Hr1G045190.2","Contig7298_at",76.4172335600907,97.626
"HORVU6Hr1G017620","HORVU6Hr1G017620.1","Contig7299_at",99.8974358974359,87.73
"HORVU7Hr1G071550","HORVU7Hr1G071550.1","Contig7300_at",93.7984496124031,100
"HORVU5Hr1G021910","HORVU5Hr1G021910.1","Contig7301_at",100,99.713
"HORVU6Hr1G003160","HORVU6Hr1G003160.2","Contig7304_s_at",73.9637305699482,100
"HORVU6Hr1G003160","HORVU6Hr1G003160.2","Contig7305_at",100,99.459
"HORVU5Hr1G059930","HORVU5Hr1G059930.6","Contig7306_at",62.9530201342282,98.737
"HORVU4Hr1G065310","HORVU4Hr1G065310.2","Contig7308_at",84.1991341991342,100
"HORVU4Hr1G065310","HORVU4Hr1G065310.2","Contig7308_s_at",84.1991341991342,100
"HORVU1Hr1G047300","HORVU1Hr1G047300.13","Contig7309_at",95.2380952380952,100
"HORVU2Hr1G115360","HORVU2Hr1G115360.1","Contig7315_at",100,100
"HORVU2Hr1G085730","HORVU2Hr1G085730.7","Contig7316_at",100,100
"HORVU1Hr1G049690","HORVU1Hr1G049690.1","Contig7318_at",87.4663797740721,99.938
"HORVU5Hr1G077120","HORVU5Hr1G077120.5","Contig7319_at",72.7825030376671,100
"HORVU2Hr1G028220","HORVU2Hr1G028220.3","Contig7320_at",92.2666666666667,100
"HORVU4Hr1G011670","HORVU4Hr1G011670.1","Contig7324_s_at",100,100
"HORVU2Hr1G023120","HORVU2Hr1G023120.1","Contig7325_at",100,99.926
"HORVU6Hr1G083270","HORVU6Hr1G083270.16","Contig7326_at",73.9076154806492,99.162
"HORVU5Hr1G112340","HORVU5Hr1G112340.2","Contig7327_at",93.6550491510277,99.237
"HORVU3Hr1G097140","HORVU3Hr1G097140.5","Contig7328_s_at",76.7361111111111,100
"HORVU1Hr1G032060","HORVU1Hr1G032060.4","Contig733_at",100,100
"HORVU3Hr1G083560","HORVU3Hr1G083560.1","Contig7331_at",100,100
"HORVU1Hr1G047180","HORVU1Hr1G047180.4","Contig7332_at",100,100
"HORVU3Hr1G014190","HORVU3Hr1G014190.1","Contig7333_at",91.5789473684211,99.693
"HORVU1Hr1G051040","HORVU1Hr1G051040.1","Contig7337_at",100,99.693
"HORVU1Hr1G051020","HORVU1Hr1G051020.2","Contig7337_at",100,99.693
"HORVU1Hr1G051700","HORVU1Hr1G051700.6","Contig7338_at",93.5969868173258,100
"HORVU1Hr1G013210","HORVU1Hr1G013210.1","Contig7339_s_at",100,99.175
"HORVU2Hr1G118410","HORVU2Hr1G118410.1","Contig7342_at",100,100
"HORVU1Hr1G048500","HORVU1Hr1G048500.1","Contig7346_at",98,93.878
"HORVU2Hr1G084270","HORVU2Hr1G084270.1","Contig7348_at",100,100
"HORVU2Hr1G050270","HORVU2Hr1G050270.1","Contig7349_at",100,100
"HORVU6Hr1G002230","HORVU6Hr1G002230.1","Contig7351_at",100,100
"HORVU7Hr1G058310","HORVU7Hr1G058310.1","Contig7352_at",100,100
"HORVU7Hr1G058310","HORVU7Hr1G058310.1","Contig7353_at",98.5074626865672,85.714
"HORVU7Hr1G073050","HORVU7Hr1G073050.10","Contig7354_at",83.8095238095238,100
"HORVU2Hr1G017920","HORVU2Hr1G017920.2","Contig7355_at",100,100
"HORVU2Hr1G116390","HORVU2Hr1G116390.2","Contig7356_at",100,99.833
"HORVU2Hr1G005220","HORVU2Hr1G005220.3","Contig7358_at",76.4617691154423,99.216
"HORVU4Hr1G079260","HORVU4Hr1G079260.2","Contig7359_at",79.3103448275862,100
"HORVU4Hr1G079330","HORVU4Hr1G079330.1","Contig7359_at",79.3103448275862,100
"HORVU5Hr1G051230","HORVU5Hr1G051230.1","Contig7360_at",100,100
"HORVU5Hr1G051230","HORVU5Hr1G051230.1","Contig7360_s_at",100,100
"HORVU3Hr1G082690","HORVU3Hr1G082690.4","Contig7362_at",97.8294573643411,99.683
"HORVU2Hr1G059060","HORVU2Hr1G059060.1","Contig7363_at",66.006600660066,99.833
"HORVU3Hr1G002270","HORVU3Hr1G002270.4","Contig7366_at",99.7991967871486,90.845
"HORVU3Hr1G002270","HORVU3Hr1G002270.4","Contig7366_s_at",99.7991967871486,90.845
"HORVU3Hr1G002270","HORVU3Hr1G002270.4","Contig7367_at",68.5015290519878,92.411
"HORVU4Hr1G005360","HORVU4Hr1G005360.1","Contig7369_at",87.669616519174,100
"HORVU5Hr1G018840","HORVU5Hr1G018840.1","Contig7370_at",100,99.913
"HORVU5Hr1G094250","HORVU5Hr1G094250.2","Contig7374_at",51.2820512820513,100
"HORVU4Hr1G085250","HORVU4Hr1G085250.5","Contig7377_s_at",85.2596314907873,98.821
"HORVU4Hr1G085250","HORVU4Hr1G085250.5","Contig7377_at",85.2596314907873,98.821
"HORVU4Hr1G014360","HORVU4Hr1G014360.4","Contig7379_at",93.5336976320583,100
"HORVU7Hr1G082930","HORVU7Hr1G082930.1","Contig7380_at",100,98.448
"HORVU1Hr1G074330","HORVU1Hr1G074330.14","Contig7382_s_at",100,98.647
"HORVU1Hr1G074330","HORVU1Hr1G074330.14","Contig7382_at",100,98.647
"HORVU4Hr1G088610","HORVU4Hr1G088610.1","Contig7383_at",98.0599647266314,99.73
"HORVU6Hr1G037610","HORVU6Hr1G037610.3","Contig7384_s_at",52,99.679
"HORVU6Hr1G037610","HORVU6Hr1G037610.3","Contig7384_at",52,99.679
"HORVU1Hr1G007840","HORVU1Hr1G007840.2","Contig7389_at",100,99.935
"HORVU2Hr1G095360","HORVU2Hr1G095360.3","Contig7390_at",81.7610062893082,93.846
"HORVU2Hr1G095360","HORVU2Hr1G095360.3","Contig7391_at",94.9685534591195,97.386
"HORVU5Hr1G076080","HORVU5Hr1G076080.1","Contig7393_at",91.8918918918919,100
"HORVU1Hr1G054250","HORVU1Hr1G054250.9","Contig7394_at",82.1342925659472,82.07
"HORVU2Hr1G114340","HORVU2Hr1G114340.4","Contig7396_at",96.9945355191257,100
"HORVU2Hr1G114340","HORVU2Hr1G114340.4","Contig7398_at",74.7763864042934,92.254
"HORVU6Hr1G062360","HORVU6Hr1G062360.2","Contig7399_s_at",100,98.4
"HORVU4Hr1G011940","HORVU4Hr1G011940.9","Contig7401_at",87.4836458787615,99.9
"HORVU3Hr1G060080","HORVU3Hr1G060080.1","Contig7403_s_at",74.8553054662379,100
"HORVU3Hr1G060080","HORVU3Hr1G060080.1","Contig7404_at",76.7524401064774,100
"HORVU7Hr1G039510","HORVU7Hr1G039510.2","Contig7405_at",77.1023302938196,86.597
"HORVU4Hr1G065170","HORVU4Hr1G065170.2","Contig7406_at",88.65598027127,99.907
"HORVU6Hr1G047040","HORVU6Hr1G047040.1","Contig7407_at",93.5897435897436,99.413
"HORVU1Hr1G021550","HORVU1Hr1G021550.4","Contig7409_at",79.1202672605791,100
"HORVU4Hr1G014100","HORVU4Hr1G014100.3","Contig741_at",91.0021551724138,99.882
"HORVU4Hr1G014100","HORVU4Hr1G014100.3","Contig741_s_at",91.0021551724138,99.882
"HORVU1Hr1G027840","HORVU1Hr1G027840.2","Contig7410_at",93.4306569343066,100
"HORVU3Hr1G068840","HORVU3Hr1G068840.7","Contig7411_at",60.9142857142857,100
"HORVU5Hr1G095990","HORVU5Hr1G095990.5","Contig7413_s_at",67.5595238095238,100
"HORVU5Hr1G095990","HORVU5Hr1G095990.5","Contig7414_at",92.5418569254186,99.671
"HORVU6Hr1G011120","HORVU6Hr1G011120.1","Contig7415_at",81.7496229260935,99.908
"HORVU0Hr1G003020","HORVU0Hr1G003020.3","Contig7416_at",95.955369595537,97.093
"HORVU5Hr1G044410","HORVU5Hr1G044410.2","Contig7417_at",94.4126984126984,100
"HORVU5Hr1G074920","HORVU5Hr1G074920.10","Contig7418_at",100,99.524
"HORVU4Hr1G038090","HORVU4Hr1G038090.2","Contig7419_at",100,100
"HORVU7Hr1G068630","HORVU7Hr1G068630.1","Contig742_at",95.9435626102293,100
"HORVU7Hr1G051300","HORVU7Hr1G051300.1","Contig7420_at",99.1150442477876,91.518
"HORVU7Hr1G116040","HORVU7Hr1G116040.8","Contig7423_at",93.9393939393939,99.597
"HORVU2Hr1G092190","HORVU2Hr1G092190.1","Contig7425_at",87.5316455696203,99.855
"HORVU1Hr1G048700","HORVU1Hr1G048700.4","Contig7427_at",100,99.89
"HORVU7Hr1G060500","HORVU7Hr1G060500.1","Contig7428_at",100,100
"HORVU6Hr1G017710","HORVU6Hr1G017710.1","Contig7429_s_at",100,99.333
"HORVU7Hr1G055080","HORVU7Hr1G055080.2","Contig7432_at",97.2222222222222,100
"HORVU2Hr1G110230","HORVU2Hr1G110230.24","Contig7433_s_at",89.1696750902527,99.73
"HORVU2Hr1G110230","HORVU2Hr1G110230.24","Contig7433_at",89.1696750902527,99.73
"HORVU1Hr1G085470","HORVU1Hr1G085470.1","Contig7434_at",94.0577249575552,100
"HORVU2Hr1G123220","HORVU2Hr1G123220.1","Contig7435_at",99.4186046511628,99.805
"HORVU3Hr1G002210","HORVU3Hr1G002210.3","Contig7440_at",74.5148771021992,98.958
"HORVU3Hr1G002210","HORVU3Hr1G002210.3","Contig7440_s_at",74.5148771021992,98.958
"HORVU2Hr1G027370","HORVU2Hr1G027370.1","Contig7441_at",72.7838258164852,98.647
"HORVU3Hr1G079620","HORVU3Hr1G079620.5","Contig7443_at",56.2753036437247,100
"HORVU2Hr1G045130","HORVU2Hr1G045130.2","Contig7444_at",99.5894909688013,99.918
"HORVU0Hr1G032260","HORVU0Hr1G032260.2","Contig7446_at",100,96.784
"HORVU1Hr1G026100","HORVU1Hr1G026100.1","Contig7446_at",100,96.784
"HORVU1Hr1G048390","HORVU1Hr1G048390.1","Contig7447_at",100,99.713
"HORVU6Hr1G026810","HORVU6Hr1G026810.3","Contig7448_at",100,100
"HORVU6Hr1G026810","HORVU6Hr1G026810.3","Contig7448_s_at",100,100
"HORVU5Hr1G063320","HORVU5Hr1G063320.4","Contig7450_at",100,100
"HORVU2Hr1G102840","HORVU2Hr1G102840.1","Contig7451_at",100,100
"HORVU3Hr1G036430","HORVU3Hr1G036430.4","Contig7453_at",65.3685674547983,99.149
"HORVU7Hr1G051580","HORVU7Hr1G051580.2","Contig7454_at",100,100
"HORVU3Hr1G114250","HORVU3Hr1G114250.1","Contig7463_at",66.4543524416136,99.681
"HORVU4Hr1G019990","HORVU4Hr1G019990.15","Contig7464_at",100,100
"HORVU2Hr1G098020","HORVU2Hr1G098020.29","Contig7467_at",77.2164948453608,99.6
"HORVU0Hr1G040480","HORVU0Hr1G040480.1","Contig7469_at",69.5187165775401,100
"HORVU3Hr1G116740","HORVU3Hr1G116740.1","Contig7471_at",96.4285714285714,100
"HORVU7Hr1G038710","HORVU7Hr1G038710.2","Contig7473_at",100,100
"HORVU4Hr1G079400","HORVU4Hr1G079400.3","Contig7474_s_at",55.281207133059,95.047
"HORVU4Hr1G079400","HORVU4Hr1G079400.3","Contig7474_at",55.281207133059,95.047
"HORVU0Hr1G018200","HORVU0Hr1G018200.1","Contig7476_at",100,99.915
"HORVU6Hr1G017960","HORVU6Hr1G017960.1","Contig7478_at",97.6190476190476,99.593
"HORVU1Hr1G070710","HORVU1Hr1G070710.1","Contig7479_at",100,100
"HORVU1Hr1G070710","HORVU1Hr1G070710.1","Contig7480_at",100,95.652
"HORVU3Hr1G064590","HORVU3Hr1G064590.1","Contig7481_at",65.2991452991453,98.691
"HORVU4Hr1G082030","HORVU4Hr1G082030.2","Contig7483_at",98.9542483660131,85.864
"HORVU6Hr1G054000","HORVU6Hr1G054000.4","Contig7484_at",100,100
"HORVU7Hr1G096140","HORVU7Hr1G096140.1","Contig7486_at",100,99.714
"HORVU5Hr1G093370","HORVU5Hr1G093370.3","Contig7487_at",100,100
"HORVU1Hr1G087070","HORVU1Hr1G087070.1","Contig7490_at",100,99.82
"HORVU3Hr1G024610","HORVU3Hr1G024610.13","Contig7491_at",97.7871939736347,99.952
"HORVU5Hr1G007050","HORVU5Hr1G007050.2","Contig7493_at",87.5324675324675,99.777
"HORVU3Hr1G090540","HORVU3Hr1G090540.1","Contig7496_at",85.8499525166192,99.226
"HORVU4Hr1G067810","HORVU4Hr1G067810.1","Contig7497_at",95.0955943474647,100
"HORVU4Hr1G078310","HORVU4Hr1G078310.1","Contig7498_at",90.9270216962525,100
"HORVU3Hr1G011560","HORVU3Hr1G011560.1","Contig7499_at",96.1937716262976,99.161
"HORVU7Hr1G024990","HORVU7Hr1G024990.1","Contig75_at",100,94.404
"HORVU7Hr1G024990","HORVU7Hr1G024990.1","Contig75_x_at",100,94.404
"HORVU7Hr1G025160","HORVU7Hr1G025160.2","Contig75_at",100,94.404
"HORVU7Hr1G025160","HORVU7Hr1G025160.2","Contig75_x_at",100,94.404
"HORVU3Hr1G050600","HORVU3Hr1G050600.1","Contig7500_at",100,100
"HORVU2Hr1G098660","HORVU2Hr1G098660.4","Contig7501_at",100,98.674
"HORVU2Hr1G098660","HORVU2Hr1G098660.4","Contig7501_s_at",100,98.674
"HORVU1Hr1G084800","HORVU1Hr1G084800.1","Contig7503_at",100,100
"HORVU1Hr1G077430","HORVU1Hr1G077430.8","Contig7506_at",89.3070489844683,99.866
"HORVU5Hr1G095180","HORVU5Hr1G095180.1","Contig7507_at",100,98.901
"HORVU3Hr1G050080","HORVU3Hr1G050080.1","Contig7508_at",100,99.895
"HORVU7Hr1G073170","HORVU7Hr1G073170.2","Contig7509_at",94.750656167979,100
"HORVU5Hr1G075060","HORVU5Hr1G075060.3","Contig7510_at",99.7826086956522,99.782
"HORVU2Hr1G023840","HORVU2Hr1G023840.2","Contig7511_at",97.2677595628415,100
"HORVU4Hr1G079830","HORVU4Hr1G079830.2","Contig7512_at",92.9634097305991,99.87
"HORVU4Hr1G079830","HORVU4Hr1G079830.2","Contig7512_s_at",92.9634097305991,99.87
"HORVU2Hr1G103100","HORVU2Hr1G103100.1","Contig7515_at",78.7742899850523,100
"HORVU5Hr1G062510","HORVU5Hr1G062510.4","Contig7516_at",53.9961013645224,100
"HORVU3Hr1G033740","HORVU3Hr1G033740.2","Contig7517_at",52.3006134969325,99.12
"HORVU4Hr1G005940","HORVU4Hr1G005940.3","Contig7519_at",100,100
"HORVU1Hr1G074130","HORVU1Hr1G074130.1","Contig7521_at",100,100
"HORVU4Hr1G000230","HORVU4Hr1G000230.1","Contig7522_at",100,99.58
"HORVU4Hr1G000230","HORVU4Hr1G000230.1","Contig7522_s_at",100,99.58
"HORVU4Hr1G006850","HORVU4Hr1G006850.1","Contig7525_at",100,100
"HORVU6Hr1G037950","HORVU6Hr1G037950.1","Contig7529_at",100,99.297
"HORVU2Hr1G106880","HORVU2Hr1G106880.1","Contig7530_s_at",97.4789915966387,99.856
"HORVU6Hr1G044360","HORVU6Hr1G044360.2","Contig7533_at",100,100
"HORVU4Hr1G052200","HORVU4Hr1G052200.2","Contig7534_at",100,100
"HORVU6Hr1G010050","HORVU6Hr1G010050.1","Contig7535_at",74.3783783783784,99.709
"HORVU3Hr1G092250","HORVU3Hr1G092250.1","Contig7538_at",100,100
"HORVU1Hr1G077230","HORVU1Hr1G077230.2","Contig7539_s_at",84.257602862254,79.618
"HORVU5Hr1G098490","HORVU5Hr1G098490.11","Contig7541_s_at",81.6686967113277,99.255
"HORVU1Hr1G077230","HORVU1Hr1G077230.2","Contig7542_at",72.4675324675325,79.391
"HORVU4Hr1G007020","HORVU4Hr1G007020.2","Contig7543_at",100,99.93
"HORVU7Hr1G034130","HORVU7Hr1G034130.2","Contig7544_at",100,100
"HORVU2Hr1G120230","HORVU2Hr1G120230.2","Contig7545_at",89.623507805326,99.693
"HORVU7Hr1G090760","HORVU7Hr1G090760.2","Contig7548_at",97.8947368421053,100
"HORVU1Hr1G029850","HORVU1Hr1G029850.1","Contig7549_at",74.0902474526929,100
"HORVU0Hr1G000030","HORVU0Hr1G000030.13","Contig7551_at",100,100
"HORVU3Hr1G104220","HORVU3Hr1G104220.2","Contig7554_s_at",100,99.742
"HORVU0Hr1G001510","HORVU0Hr1G001510.3","Contig7556_s_at",86.3387978142077,99.873
"HORVU5Hr1G027250","HORVU5Hr1G027250.12","Contig7557_s_at",98.6046511627907,99.843
"HORVU5Hr1G043560","HORVU5Hr1G043560.3","Contig7558_at",100,99.333
"HORVU0Hr1G007860","HORVU0Hr1G007860.1","Contig7559_at",84.7027027027027,100
"HORVU7Hr1G051750","HORVU7Hr1G051750.3","Contig7560_at",100,99.825
"HORVU2Hr1G087400","HORVU2Hr1G087400.1","Contig7562_at",80.3960396039604,99.836
"HORVU0Hr1G031730","HORVU0Hr1G031730.1","Contig7565_at",97.6866456361725,100
"HORVU0Hr1G028710","HORVU0Hr1G028710.1","Contig7565_at",97.6866456361725,100
"HORVU2Hr1G057880","HORVU2Hr1G057880.3","Contig7566_at",100,99.938
"HORVU1Hr1G027600","HORVU1Hr1G027600.1","Contig7567_at",91.8424753867792,100
"HORVU6Hr1G029720","HORVU6Hr1G029720.1","Contig7569_at",100,100
"HORVU4Hr1G055040","HORVU4Hr1G055040.1","Contig7570_at",100,100
"HORVU4Hr1G072450","HORVU4Hr1G072450.1","Contig7571_at",57.645968489342,99.678
"HORVU7Hr1G116640","HORVU7Hr1G116640.1","Contig7573_at",100,100
"HORVU1Hr1G072650","HORVU1Hr1G072650.3","Contig7574_at",100,99.878
"HORVU5Hr1G100990","HORVU5Hr1G100990.5","Contig7575_at",87.6233864844343,100
"HORVU2Hr1G090810","HORVU2Hr1G090810.8","Contig7577_at",100,99.679
"HORVU5Hr1G104450","HORVU5Hr1G104450.1","Contig7579_at",78.2239382239382,99.803
"HORVU6Hr1G077100","HORVU6Hr1G077100.8","Contig7579_at",78.2239382239382,99.803
"HORVU4Hr1G061320","HORVU4Hr1G061320.1","Contig7580_at",100,100
"HORVU2Hr1G099220","HORVU2Hr1G099220.5","Contig7581_at",95.6727518593644,100
"HORVU1Hr1G065440","HORVU1Hr1G065440.3","Contig7584_at",100,100
"HORVU0Hr1G038750","HORVU0Hr1G038750.1","Contig7585_at",93.6039360393604,100
"HORVU6Hr1G044030","HORVU6Hr1G044030.8","Contig7587_at",62.0376378974692,99.895
"HORVU1Hr1G030480","HORVU1Hr1G030480.3","Contig7589_s_at",100,100
"HORVU1Hr1G030480","HORVU1Hr1G030480.3","Contig7589_at",100,100
"HORVU7Hr1G008430","HORVU7Hr1G008430.1","Contig7590_at",100,100
